Transaction_ID,Transaction_date,Supplier,Price,Payment_Type,Client ID,City,State,Country,Account_Created,Last_Login,Latitude,Longitude
13287,1/30/09 20:58,25689,3600,Mastercard,54720,Carcross,Yukon Territory,Canada,1/30/09 14:05,2/26/09 13:06,60.1833333,-134.7166667
13288,1/31/09 4:50,25690,1200,Mastercard,54721,Taby,Stockholm,Sweden,01-12-09 1:03,2/26/09 13:12,59.5,18.05
13289,1/20/09 10:05,25691,3600,Visa,54722,Calgary,Alberta,Canada,01-09-09 10:36,2/26/09 13:28,51.0833333,-114.0833333
13290,01-09-09 5:15,25692,1200,Visa,54723,Alcobendas,Madrid,Spain,09-09-08 9:08,2/26/09 14:24,40.5333333,-3.6333333
13291,1/13/09 7:09,25693,3600,Amex,54724,Chicago                     ,IL,United States,01-08-09 13:49,2/26/09 15:14,41.85,-87.65
13292,01-03-09 11:03,25694,1200,Mastercard,54725,Sammamish                   ,WA,United States,01-01-09 22:43,2/26/09 15:30,47.64194,-122.07917
13293,1/17/09 20:51,25695,1200,Visa,54726,Waiau Pa,Auckland,New Zealand,01-06-09 21:52,2/26/09 16:19,-37.1333333,174.75
13294,01-05-09 7:55,25696,1200,Mastercard,54727,Ewa Beach                   ,HI,United States,12/31/08 7:40,2/26/09 17:47,21.31556,-158.00722
13295,1/25/09 14:40,25697,1200,Visa,54728,Statesville                 ,NC,United States,1/25/09 13:52,2/26/09 18:38,35.7825,-80.8875
13296,1/25/09 17:55,25698,1200,Visa,54729,Kapaa                       ,HI,United States,1/24/09 12:18,2/26/09 20:21,22.07833,-159.32194
13297,01-03-09 12:54,25699,1200,Diners,54730,Burbank                     ,CA,United States,12/30/08 8:39,2/26/09 20:22,34.18083,-118.30806
13298,1/22/09 3:57,25700,3600,Mastercard,54731,Oegstgeest,Zuid-Holland,Netherlands,1/20/09 14:36,2/27/09 1:59,52.1833333,4.4666667
13299,1/23/09 5:11,25701,1200,Visa,54732,Blackrock,Dublin,Ireland,7/15/08 7:20,2/27/09 4:00,53.3030556,-6.1830556
13300,1/25/09 11:52,25702,3600,Mastercard,54733,WalcProduct3ee,Tyrol,Austria,1/25/09 5:03,2/27/09 5:37,47.65,12.3166667
13301,01-10-09 4:12,25703,1200,Visa,54734,Foxrock,Dublin,Ireland,01-07-09 7:39,2/27/09 6:33,53.2666667,-6.1741667
13302,01-10-09 9:32,25704,3600,Mastercard,54735,Hilton Head                 ,SC,United States,01-10-05 21:39,2/27/09 7:33,32.21611,-80.75278
13303,1/22/09 12:45,25705,7500,Visa,54736,Valley Center               ,CA,United States,1/22/09 10:25,2/27/09 10:49,33.21833,-117.03333
13304,01-06-09 18:11,25706,3600,Mastercard,54737,Swampscott                  ,MA,United States,06-09-06 8:57,2/27/09 13:00,42.47083,-70.91806
13305,1/19/09 5:56,25707,1200,Visa,54738,Edinburgh,Scotland,United Kingdom,7/27/08 11:58,2/27/09 14:35,55.95,-3.2
13306,1/25/09 10:50,25708,1200,Diners,54739,San Antonio                 ,TX,United States,5/29/08 19:51,2/27/09 14:44,29.42389,-98.49333
13307,1/14/09 8:38,25709,1200,Visa,54740,Bristol                     ,RI,United States,03-12-07 15:14,2/27/09 17:13,41.67694,-71.26667
13308,01-02-09 17:24,25710,3600,Diners,54741,Perth,Western Australia,Australia,01-01-09 21:20,2/27/09 18:43,-31.9333333,115.8333333
13309,01-07-09 18:15,25711,1200,Mastercard,54742,Greenville                  ,TX,United States,01-05-09 18:16,2/27/09 19:07,33.13833,-96.11056
13310,01-03-09 21:19,25712,1200,Visa,54743,Pls Vrds Est                ,CA,United States,12/24/07 22:59,2/27/09 21:40,33.80056,-118.38917
13311,01-04-09 5:13,25713,1200,Visa,54744,Hradec Kralove,East Bohemia,Czech Republic,03-05-06 0:51,2/27/09 23:30,50.2116667,15.8441667
13312,01-04-09 9:28,25714,1200,Visa,54745,Maidstone,England,United Kingdom,7/18/05 14:17,2/28/09 2:28,51.2666667,0.5166667
13313,01-02-09 4:34,25715,1200,Visa,54746,Saint Albans,England,United Kingdom,01-10-06 4:20,2/28/09 3:43,51.75,-0.3333333
13314,1/22/09 11:10,25716,1200,Mastercard,54747,Voluntari,Bucuresti,Romania,7/28/08 11:12,2/28/09 7:52,44.4666667,26.1333333
13315,01-07-09 12:06,25717,1200,Visa,54748,Nadur, ,Malta,3/30/06 2:02,2/28/09 7:59,36.0377778,14.2941667
13316,1/29/09 13:25,25718,1200,Diners,54749,Morrison                    ,CO,United States,11-03-05 18:14,2/28/09 8:27,39.65361,-105.19056
13317,1/27/09 2:57,25719,1200,Visa,54750,Cobham,England,United Kingdom,1/27/09 2:50,2/28/09 9:22,51.3833333,0.4
13318,01-07-09 13:19,25720,1200,Visa,54751,Izmir,Izmir,Turkey,8/26/08 7:33,2/28/09 9:54,38.4072222,27.1502778
13319,1/23/09 10:04,25721,1200,Mastercard,54752,Hollywood                   ,CA,United States,5/30/06 20:25,2/28/09 9:59,34.09833,-118.32583
13320,1/19/09 4:55,25722,1200,Visa,54753,Brighton,England,United Kingdom,2/19/08 9:27,2/28/09 10:06,50.8333333,-0.15
13321,1/28/09 22:02,25723,1200,Visa,54754,Hawera,Taranaki,New Zealand,1/23/09 22:31,2/28/09 12:43,-39.5916667,174.2833333
13322,01-04-09 18:57,25724,1200,Mastercard,54755,Worongary,Queensland,Australia,12/23/08 15:17,2/28/09 14:00,-28.05,153.35
13323,01-12-09 20:31,25725,1200,Visa,54756,Atlantida,Guatemala,Guatemala,01-06-09 16:53,2/28/09 14:39,14.65,-90.4833333
13324,1/24/09 12:00,25726,1200,Visa,54757,El Escorial,Madrid,Spain,12/30/08 15:19,2/28/09 15:17,40.5833333,-4.1166667
13325,1/28/09 11:19,25727,1200,Visa,54758,Morrison                    ,CO,United States,6/20/04 17:16,2/28/09 17:18,39.65361,-105.19056
13326,01-07-09 17:48,25728,1200,Mastercard,54759,Augusta                     ,GA,United States,06-10-05 20:25,2/28/09 19:57,33.51722,-82.07583
13327,1/23/09 12:42,25729,3600,Mastercard,54760,Avalon,New South Wales,Australia,03-03-08 17:38,2/28/09 22:26,-33.6333333,151.3333333
13328,01-07-09 19:48,25730,3600,Mastercard,54761,Sydney,New South Wales,Australia,9/21/08 20:49,03-01-09 0:14,-33.8833333,151.2166667
13329,1/26/09 11:19,25731,1200,Mastercard,54762,Lahti,Etela-Suomen Laani,Finland,01-04-09 5:25,03-01-09 0:39,60.9666667,25.6666667
13330,01-05-09 13:23,25732,1200,Visa,54763,Inner City,Vienna,Austria,01-05-09 11:28,03-01-09 2:28,48.2166667,16.3666667
13331,1/26/09 13:41,25733,1200,Mastercard,54764,Baden,Aargau,Switzerland,10/23/05 9:23,03-01-09 3:11,47.4666667,8.3
13332,1/20/09 10:42,25734,3600,Diners,54765,Huddersfield,England,United Kingdom,1/20/09 9:15,03-01-09 3:29,53.65,-1.7833333
13333,1/22/09 14:25,25735,1200,Visa,54766,Belfast,Northern Ireland,United Kingdom,11-10-08 12:15,03-01-09 3:37,54.5833333,-5.9333333
13334,1/28/09 5:36,25736,3600,Visa,54767,Black River,Black River,Mauritius,01-09-09 8:10,03-01-09 4:40,-20.3602778,57.3661111
13335,01-01-09 4:24,25737,7500,Amex,54768,Skaneateles                 ,NY,United States,12/28/08 17:28,03-01-09 7:21,42.94694,-76.42944
13336,01-08-09 11:55,25738,1200,Diners,54769,Haverhill,England,United Kingdom,11/29/06 13:31,03-01-09 7:28,52.0833333,0.4333333
13337,01-12-09 21:30,25739,1200,Visa,54770,Madison                     ,WI,United States,11/17/08 22:24,03-01-09 10:14,43.07306,-89.40111
